Year,Volume,Issue,Title,Authors,DOI,Link
1984,9,3,The Informal Use of Formal Models,Baruch Fischhoff; Bernard Goitein,10.5465/amr.1984.4279691,https://journals.aom.org/doi/10.5465/amr.1984.4279691
1984,9,3,Exploring the Concept of “Fit” in Strategic Management,N. Venkatraman; John C. Camillus,10.5465/amr.1984.4279696,https://journals.aom.org/doi/10.5465/amr.1984.4279696
1984,9,3,Toward an Appreciation of Collective Strategy,W. Graham Astley,10.5465/amr.1984.4279700,https://journals.aom.org/doi/10.5465/amr.1984.4279700
1984,9,3,Strategic Self-Renewal: A Planning Framework for Today,Balaji S. Chakravarthy,10.5465/amr.1984.4279703,https://journals.aom.org/doi/10.5465/amr.1984.4279703
1984,9,3,Operationalizing Organizational Strategy: Toward an Integrative Framework,Ari Ginsberg,10.5465/amr.1984.4279708,https://journals.aom.org/doi/10.5465/amr.1984.4279708
1984,9,3,From Sky Girl to Flight Attendant: Women and the Making of a Union,Sue Greenfeld,10.5465/amr.1984.4279713,https://journals.aom.org/doi/10.5465/amr.1984.4279713
1984,9,3,Developing Managerial Skills in Engineers and Scientists,W. J. Heisler,10.5465/amr.1984.4279716,https://journals.aom.org/doi/10.5465/amr.1984.4279716
1984,9,3,Working Together,Gerald I. Susman,10.5465/amr.1984.4279718,https://journals.aom.org/doi/10.5465/amr.1984.4279718
1984,9,3,International Business and Global Technology,Warren B. Brown,10.5465/amr.1984.4279722,https://journals.aom.org/doi/10.5465/amr.1984.4279722
1984,9,3,Educational Administration: Theoretical Perspectives on Practice and Research,Darrell S. Willey,10.5465/amr.1984.4279724,https://journals.aom.org/doi/10.5465/amr.1984.4279724
1984,9,4,Editorial Comment,Donald C. Hambrick,10.5465/amr.1984.26199158,https://journals.aom.org/doi/10.5465/amr.1984.26199158
1984,9,4,Strategic Management and Determinism,L. J. Bourgeois III,10.5465/amr.1984.4277347,https://journals.aom.org/doi/10.5465/amr.1984.4277347
1984,9,4,On Formulating Strategic Problems,Arkalgud Ramaprasad; Ian I. Mitroff,10.5465/amr.1984.4277350,https://journals.aom.org/doi/10.5465/amr.1984.4277350
1984,9,4,A Comparison of Multiple Constituency Models of Organizational Effectiveness,Raymond F. Zammuto,10.5465/amr.1984.4277358,https://journals.aom.org/doi/10.5465/amr.1984.4277358
1984,9,4,A Single Value Function for Evaluating Organizations with Multiple Constituencies,Gerald R. Salancik,10.5465/amr.1984.4277362,https://journals.aom.org/doi/10.5465/amr.1984.4277362
1984,9,4,Matching Managers to Strategies: A Review and Suggested Framework,Andrew D. Szilagyi Jr.; David M. Schweiger,10.5465/amr.1984.4277370,https://journals.aom.org/doi/10.5465/amr.1984.4277370
1984,9,4,Formulating Vertical Integration Strategies,Kathryn Rudie Harrigan,10.5465/amr.1984.4277387,https://journals.aom.org/doi/10.5465/amr.1984.4277387
1984,9,4,Studying Organizational Cultures Through Rites and Ceremonials,Harrison M. Trice; Janice M. Beyer,10.5465/amr.1984.4277391,https://journals.aom.org/doi/10.5465/amr.1984.4277391
1984,9,4,Organizational Socialization and Group Development: Toward an Integrative Perspective,John P. Wanous; Arnon E. Reichers; S. D. Malik,10.5465/amr.1984.4277394,https://journals.aom.org/doi/10.5465/amr.1984.4277394
1984,9,4,"Task Visibility, Free Riding, and Shirking: Explaining the Effect of Structure and Technology on Employee Behavior",Gareth R. Jones,10.5465/amr.1984.4277404,https://journals.aom.org/doi/10.5465/amr.1984.4277404
1984,9,4,A Predecision Support System,William C. Wedley; Richard H. G. Field,10.5465/amr.1984.4277416,https://journals.aom.org/doi/10.5465/amr.1984.4277416
1984,9,4,Communication and Innovation Implementation,Lori A. Fidler; J. David Johnson,10.5465/amr.1984.4277422,https://journals.aom.org/doi/10.5465/amr.1984.4277422
1984,9,4,A Meta-Analysis of the Relationships Between Individual Job Satisfaction and Individual Performance,M. M. Petty; Gail W. McGee; Jerry W. Cavender,10.5465/amr.1984.4277608,https://journals.aom.org/doi/10.5465/amr.1984.4277608
1984,9,4,"Hypothesized Interdependence, Assumed Independence",William H. Glick; Karlene H. Roberts,10.5465/amr.1984.4277611,https://journals.aom.org/doi/10.5465/amr.1984.4277611
1984,9,4,Control in Organizational Life: The Contribution of Mary Parker Follett,L. D. Parker,10.5465/amr.1984.4277620,https://journals.aom.org/doi/10.5465/amr.1984.4277620
1984,9,4,Risks For Efficiency: Comprehensive Reform of Direct Regulation,L. R. Jones; Fred Thompson,10.5465/amr.1984.4277625,https://journals.aom.org/doi/10.5465/amr.1984.4277625
1984,9,4,Archetypal Social Systems Analysis: A Reply to Mitroff,Steven L. Obert,10.5465/amr.1984.4277630,https://journals.aom.org/doi/10.5465/amr.1984.4277630
1984,9,4,Mutual Projection in the Performance and the Criticism of Work in the Social Sciences: Reply to Obert,Ian I. Mitroff,10.5465/amr.1984.4277650,https://journals.aom.org/doi/10.5465/amr.1984.4277650
1984,9,4,Organizations: A Quantum View,Robert J. House,10.5465/amr.1984.4277658,https://journals.aom.org/doi/10.5465/amr.1984.4277658
1984,9,4,Organizational Systemetics,William B. Gartner,10.5465/amr.1984.4277662,https://journals.aom.org/doi/10.5465/amr.1984.4277662
1985,10,1,Editor's Comment,Orlando C. Behling,10.5465/amr.1985.4277318,https://journals.aom.org/doi/10.5465/amr.1985.4277318
1985,10,1,The Multinational Corporation in the Less Developed Country: The Economic Development Model Versus the North-South Model,Karen Paul; Robert Barbato,10.5465/amr.1985.4277326,https://journals.aom.org/doi/10.5465/amr.1985.4277326
1985,10,1,Regulation and the Sociopathic Firm,Gregory A. Daneke,10.5465/amr.1985.4277327,https://journals.aom.org/doi/10.5465/amr.1985.4277327
1985,10,1,"Hawthorne, Topeka, and the Issue of Science Versus Advocacy in Organizational Behavior",Lyle Yorks; David A. Whitsett,10.5465/amr.1985.4277329,https://journals.aom.org/doi/10.5465/amr.1985.4277329
1985,10,1,Stochastic Dominance: A Methodological Approach to Enhancing the Conceptual Foundations of Operations Management Theory,James K. Weeks,10.5465/amr.1985.4277336,https://journals.aom.org/doi/10.5465/amr.1985.4277336
1985,10,1,The Dimensions of Expatriate Acculturation: A Review,Mark Mendenhall; Gary Oddou,10.5465/amr.1985.4277340,https://journals.aom.org/doi/10.5465/amr.1985.4277340
1985,10,1,"Soelberg's Job Search and Choice Model: A Clarification, Review, and Critique",Daniel J. Power; Ramon J. Aldag,10.5465/amr.1985.4277345,https://journals.aom.org/doi/10.5465/amr.1985.4277345
1985,10,1,"Sociologists, Economists, and Opportunism",Ian Maitland; John Bryson; Andrew Van de Ven,10.5465/amr.1985.4277346,https://journals.aom.org/doi/10.5465/amr.1985.4277346
1985,10,1,Managing Service Demand at the Point of Delivery,Gregory B. Northcraft; Richard B. Chase,10.5465/amr.1985.4277348,https://journals.aom.org/doi/10.5465/amr.1985.4277348
1985,10,1,Sources of Conflict Between Work and Family Roles,Jeffrey H. Greenhaus; Nicholas J. Beutell,10.5465/amr.1985.4277352,https://journals.aom.org/doi/10.5465/amr.1985.4277352
1985,10,1,Three Models of Strategy,Ellen Earle Chaffee,10.5465/amr.1985.4277354,https://journals.aom.org/doi/10.5465/amr.1985.4277354
1985,10,1,Removing Assumptions of Bipolarity: Towards Variation and Circularity,Philip Bobko,10.5465/amr.1985.4277357,https://journals.aom.org/doi/10.5465/amr.1985.4277357
1985,10,1,The Role of Inferential Accuracy in Performance Rating,Barry R. Nathan; Ralph A. Alexander,10.5465/amr.1985.4277361,https://journals.aom.org/doi/10.5465/amr.1985.4277361
1985,10,1,Some Neglected Variables in Research on Discrimination in Appraisals,Robert L. Dipboye,10.5465/amr.1985.4277365,https://journals.aom.org/doi/10.5465/amr.1985.4277365
1985,10,1,Performance Appraisers as Test Developers,Cristina G. Banks; Loriann Roberson,10.5465/amr.1985.4277371,https://journals.aom.org/doi/10.5465/amr.1985.4277371
1985,10,1,Stakeholders of the Organizational Mind,William G. Scott,10.5465/amr.1985.4277375,https://journals.aom.org/doi/10.5465/amr.1985.4277375
1985,10,1,"The Next American Frontier/Industrial Renaissance: Producing a Competitive Future for America/The Deindustrialization of America: Plant Closings, Community Abandonment, and the Dismantling of Basic Industry",Newman S. Peery Jr.,10.5465/amr.1985.4277380,https://journals.aom.org/doi/10.5465/amr.1985.4277380
1985,10,1,Nationalized Companies: A Threat to American Business,Robert P. McGowan,10.5465/amr.1985.4277382,https://journals.aom.org/doi/10.5465/amr.1985.4277382
1985,10,1,The M-Form Society,Kurt Motamedi,10.5465/amr.1985.4277385,https://journals.aom.org/doi/10.5465/amr.1985.4277385
1985,10,1,Publications Received,,10.5465/amr.1985.26198743,https://journals.aom.org/doi/10.5465/amr.1985.26198743
1985,10,2,Japanese Management: What About the “Hard” Skills?,Ikujiro Nonaka; Johny K. Johansson,10.5465/amr.1985.4277850,https://journals.aom.org/doi/10.5465/amr.1985.4277850
1985,10,2,An Evaluation of the Validity of Correlational Research Conducted in Organizations,Terence R. Mitchell,10.5465/amr.1985.4277939,https://journals.aom.org/doi/10.5465/amr.1985.4277939
1985,10,2,Professional Women: Are Distress and Disease Inevitable?,Debra L. Nelson; James C. Quick,10.5465/amr.1985.4277941,https://journals.aom.org/doi/10.5465/amr.1985.4277941
1985,10,2,Refining the Displacement of Culture and the Use of Scenes and Themes in Organizational Studies,Nancy C. Morey; Fred Luthans,10.5465/amr.1985.4278103,https://journals.aom.org/doi/10.5465/amr.1985.4278103
1985,10,2,Toward a Contingency Model of Strategic Risk Taking,Inga Skromme Baird; Howard Thomas,10.5465/amr.1985.4278108,https://journals.aom.org/doi/10.5465/amr.1985.4278108
1985,10,2,Rational Behavior in Groups: The Free-Riding Tendency,Robert Albanese; David D. Van Fleet,10.5465/amr.1985.4278118,https://journals.aom.org/doi/10.5465/amr.1985.4278118
1985,10,2,The Concept of “Coalition” in Organization Theory and Research,William B. Stevenson; Jone L. Pearce; Lyman W. Porter,10.5465/amr.1985.4278178,https://journals.aom.org/doi/10.5465/amr.1985.4278178
1985,10,2,The Criterion Approach to Unraveling Beta and Alpha Change,Evert Van de Vliert; Sipke E. Huismans; Jan J. L. Stok,10.5465/amr.1985.4278187,https://journals.aom.org/doi/10.5465/amr.1985.4278187
1985,10,2,Strategic Management in Public and Private Organizations: Implications of Distinctive Contexts and Constraints,Peter Smith Ring; James L. Perry,10.5465/amr.1985.4278197,https://journals.aom.org/doi/10.5465/amr.1985.4278197
1985,10,2,Conjectures on Cognitive Simplification in Acquisition and Divestment Decision Making,Irene M. Duhaime; Charles R. Schwenk,10.5465/amr.1985.4278207,https://journals.aom.org/doi/10.5465/amr.1985.4278207
1985,10,2,Organizational Work and the Perceived Quality of Life: Toward a Conceptual Model,Robert W. Rice; Dean B. McFarlin; Raymond G. Hunt; Janet P. Near,10.5465/amr.1985.4278215,https://journals.aom.org/doi/10.5465/amr.1985.4278215
1985,10,2,Limits in Generalization from Psychological Research to Performance Appraisal Processes,Daniel R. Ilgen; Janet L. Favero,10.5465/amr.1985.4278227,https://journals.aom.org/doi/10.5465/amr.1985.4278227
1985,10,2,"Increasing Performance Appraisal Effectiveness: Matching Task Types, Appraisal Process, and Rater Training",Cynthia Lee,10.5465/amr.1985.4278235,https://journals.aom.org/doi/10.5465/amr.1985.4278235
1985,10,2,A Theory of Organizational Response to Hospital Regulation: A Reply,Howard L. Smith; Stephen S. Mick,10.5465/amr.1985.4278239,https://journals.aom.org/doi/10.5465/amr.1985.4278239
1985,10,2,A Theory of Organizational Response to Hospital Regulation: A Reply to Smith and Mick,Karen S. Cook; Stephen M. Shortell; Douglas A. Conrad; Michael A. Morrisey,10.5465/amr.1985.4278245,https://journals.aom.org/doi/10.5465/amr.1985.4278245
1985,10,2,Erratum,,10.5465/amr.1985.17444802,https://journals.aom.org/doi/10.5465/amr.1985.17444802
1985,10,2,Editors' Notes,Dennis W. Organ; James M. McFillen,10.5465/amr.1985.26198702,https://journals.aom.org/doi/10.5465/amr.1985.26198702
1985,10,2,Books That Mean Business: The Management Best Sellers,Frank H. Freeman,10.5465/amr.1985.4278325,https://journals.aom.org/doi/10.5465/amr.1985.4278325
1985,10,2,In Search of Excellence versus The 100 Best Companies to Work for in America: A Question of Perspective and Values,Terence R. Mitchell,10.5465/amr.1985.4278331,https://journals.aom.org/doi/10.5465/amr.1985.4278331
1985,10,2,The Organizing and Managing of Organizational Behavior: A Review of First Edition Organizational Behavior Texts,James M. McFillen,10.5465/amr.1985.4278381,https://journals.aom.org/doi/10.5465/amr.1985.4278381
1985,10,3,The Absence Culture and Psychological Contract—Who's in Control of Absence?,Nigel Nicholson; Gary Johns,10.5465/amr.1985.4278945,https://journals.aom.org/doi/10.5465/amr.1985.4278945
1985,10,3,Sex Differences in Work Stress,Todd D. Jick; Linda F. Mitz,10.5465/amr.1985.4278947,https://journals.aom.org/doi/10.5465/amr.1985.4278947
1985,10,3,Contingency Perspectives of Organizational Strategy: A Critical Review of the Empirical Research,Ari Ginsberg; N. Venkatraman,10.5465/amr.1985.4278950,https://journals.aom.org/doi/10.5465/amr.1985.4278950
1985,10,3,Clustering Countries on Attitudinal Dimensions: A Review and Synthesis,Simcha Ronen; Oded Shenkar,10.5465/amr.1985.4278955,https://journals.aom.org/doi/10.5465/amr.1985.4278955
1985,10,3,Work-At-Home and the Quality of Working Life,Boas Shamir; Ilan Salomon,10.5465/amr.1985.4278957,https://journals.aom.org/doi/10.5465/amr.1985.4278957
1985,10,3,A Review and Reconceptualization of Organizational Commitment,Arnon E. Reichers,10.5465/amr.1985.4278960,https://journals.aom.org/doi/10.5465/amr.1985.4278960
1985,10,3,Employee Ingratiation: The Role of Management,David A. Ralston,10.5465/amr.1985.4278963,https://journals.aom.org/doi/10.5465/amr.1985.4278963
1985,10,3,Changing Authority Patterns: A Cultural Perspective,Trudy Heller,10.5465/amr.1985.4278966,https://journals.aom.org/doi/10.5465/amr.1985.4278966
1985,10,3,The Use of Participant Recollection in the Modeling of Organizational Decision Process,Charles R. Schwenk,10.5465/amr.1985.4278971,https://journals.aom.org/doi/10.5465/amr.1985.4278971
1985,10,3,Organizational Dualism and Quality Circles,S. G. Goldstein,10.5465/amr.1985.4278982,https://journals.aom.org/doi/10.5465/amr.1985.4278982
1985,10,3,A Public Choice Approach to Motivation People in Bureaucratic Organizations,Michael W. Spicer,10.5465/amr.1985.4278985,https://journals.aom.org/doi/10.5465/amr.1985.4278985
1985,10,3,Linking Cognition and Behavior: A Script Processing Interpretation of Vicarious Learning,Dennis A. Gioia; Charles C. Manz,10.5465/amr.1985.4278987,https://journals.aom.org/doi/10.5465/amr.1985.4278987
1985,10,3,"Data in Search of a Theory: A Critical Examination of the Relationships Among Social Performance, Social Disclosure, and Economic Performance of U.S. Firms",Arieh A. Ullmann,10.5465/amr.1985.4278989,https://journals.aom.org/doi/10.5465/amr.1985.4278989
1985,10,3,Organizational Illegality: Theoretical Integration and Illustrative Application,Eugene Szwajkowski,10.5465/amr.1985.4278996,https://journals.aom.org/doi/10.5465/amr.1985.4278996
1985,10,3,A Janus-Headed Model of Ethical Theory: Looking Two Ways at Business/Society Issues,F. Neil Brady,10.5465/amr.1985.4279018,https://journals.aom.org/doi/10.5465/amr.1985.4279018
1985,10,3,Methodological Issues in Absenteeism Research: Multiple Absence Measures and Multivariate Normality,Collin J. Watson; Russell W. Driver; Kent D. Watson,10.5465/amr.1985.4279029,https://journals.aom.org/doi/10.5465/amr.1985.4279029
1985,10,3,Managing Complexity Through Consensus Mapping: Technology for the Structuring of Group Decisions,Stuart Hart; Mark Boroush; Gordon Enk; William Hornick,10.5465/amr.1985.4279040,https://journals.aom.org/doi/10.5465/amr.1985.4279040
1985,10,3,Conceptualizing and Measuring Organizational and Psychological Climate: Pitfalls in Multilevel Research,William H. Glick,10.5465/amr.1985.4279045,https://journals.aom.org/doi/10.5465/amr.1985.4279045
1985,10,3,Splash of Colors: The Self-Destruction of Braniff International,Cynthia A. Lengnick-Hall,10.5465/amr.1985.4279048,https://journals.aom.org/doi/10.5465/amr.1985.4279048
1985,10,3,Managing Organizational Transitions,Jeffrey D. Ford,10.5465/amr.1985.4279064,https://journals.aom.org/doi/10.5465/amr.1985.4279064
1985,10,4,Dialectical Inquiry in Strategic Planning: Extending the Boundaries,Michael N. Chanin; Harris J. Shapiro,10.5465/amr.1985.4279092,https://journals.aom.org/doi/10.5465/amr.1985.4279092
1985,10,4,Beyond Structured Observation: Methodological Issues and New Directions,Mark J. Martinko; William L. Gardner,10.5465/amr.1985.4279093,https://journals.aom.org/doi/10.5465/amr.1985.4279093
1985,10,4,A Conceptual Framework for Describing the Phenomenon of New Venture Creation,William B. Gartner,10.5465/amr.1985.4279094,https://journals.aom.org/doi/10.5465/amr.1985.4279094
1985,10,4,Politics and Strategic Change Across Organizational Life Cycles,Barbara Gray; Sonny S. Ariss,10.5465/amr.1985.4279095,https://journals.aom.org/doi/10.5465/amr.1985.4279095
1985,10,4,Strategic Management in an Enacted World,Linda Smircich; Charles Stubbart,10.5465/amr.1985.4279096,https://journals.aom.org/doi/10.5465/amr.1985.4279096
1985,10,4,Research Methods and Reporting Practices in Organization Development: A Review and Some Guidelines,John M. Nicholas; Marsha Katz,10.5465/amr.1985.4279097,https://journals.aom.org/doi/10.5465/amr.1985.4279097
1985,10,4,The Application of Population Ecology Models to the Study of Organizations,John Betton; Gregory G. Dess,10.5465/amr.1985.4279098,https://journals.aom.org/doi/10.5465/amr.1985.4279098
1985,10,4,The Evolution of the Corporate Social Performance Model,Steven L. Wartick; Philip L. Cochran,10.5465/amr.1985.4279099,https://journals.aom.org/doi/10.5465/amr.1985.4279099
1985,10,4,The Effects of Causal Attributions on Decision Makers' Responses to Performance Downturns,Jeffrey D. Ford,10.5465/amr.1985.4279100,https://journals.aom.org/doi/10.5465/amr.1985.4279100
1985,10,4,An Evaluation of the Use of Tests of Significance in Organizational Behavior Research,Norman Gaither; Louis Glorfeld,10.5465/amr.1985.4279101,https://journals.aom.org/doi/10.5465/amr.1985.4279101
1985,10,4,"University Budgeting: Administrative Perspective, Budget Structure, and Budget Process",Allen G. Schick,10.5465/amr.1985.4279102,https://journals.aom.org/doi/10.5465/amr.1985.4279102
1985,10,4,Organizational Learning,C. Marlene Fiol; Marjorie A. Lyles,10.5465/amr.1985.4279103,https://journals.aom.org/doi/10.5465/amr.1985.4279103
1985,10,4,Ethical Ambivalence and Organizational Reward Systems,Erik Jansen; Mary Ann Von Glinow,10.5465/amr.1985.4279104,https://journals.aom.org/doi/10.5465/amr.1985.4279104
1985,10,4,Potential Predictors of Whistle-Blowing: A Prosocial Behavior Perspective,Janelle Brinker Dozier; Marcia P. Miceli,10.5465/amr.1985.4279105,https://journals.aom.org/doi/10.5465/amr.1985.4279105
1985,10,4,Climate Formation: Issues and Extensions,Blake E. Ashforth,10.5465/amr.1985.4279106,https://journals.aom.org/doi/10.5465/amr.1985.4279106
1985,10,4,Organizational Behavior Management in the Private Sector: A Review of Empirical Research and Recommendations for Further Investigation,Kirk O'Hara; C. Merle Johnson; Terry A. Beehr,10.5465/amr.1985.4279107,https://journals.aom.org/doi/10.5465/amr.1985.4279107
1985,10,4,Productivity Research in the Behavioral and Social Sciences,Neal Schmitt,10.5465/amr.1985.4279108,https://journals.aom.org/doi/10.5465/amr.1985.4279108
1985,10,4,Whatever It Takes: Decision Makers at Work,Craig G. Lundberg,10.5465/amr.1985.4279109,https://journals.aom.org/doi/10.5465/amr.1985.4279109
1985,10,4,Strategic Management of Human Resources,Paul G. Wilhelm,10.5465/amr.1985.4279110,https://journals.aom.org/doi/10.5465/amr.1985.4279110
1985,10,4,Competitive Strategy,William B. Gartner,10.5465/amr.1985.4279111,https://journals.aom.org/doi/10.5465/amr.1985.4279111
1986,11,1,Editor's Comment,Orlando C. Hehling,10.5465/amr.1986.4282604,https://journals.aom.org/doi/10.5465/amr.1986.4282604
1986,11,1,Structural Adaptations to Environments,Masoud Yasai-Ardekani,10.5465/amr.1986.4282607,https://journals.aom.org/doi/10.5465/amr.1986.4282607
1986,11,1,Training Programs for Performance Appraisal: A Review,David E. Smith,10.5465/amr.1986.4282615,https://journals.aom.org/doi/10.5465/amr.1986.4282615
1986,11,1,Diagnosis Related Groups: Product Line Management within Hospitals,Robert B. Fetter; Jean L. Freeman,10.5465/amr.1986.4282622,https://journals.aom.org/doi/10.5465/amr.1986.4282622
1986,11,1,Employee Turnover: A Meta-Analysis and Review with Implications for Research,John L. Cotton; Jeffrey M. Tuttle,10.5465/amr.1986.4282625,https://journals.aom.org/doi/10.5465/amr.1986.4282625
1986,11,1,Construct Measurement in Organizational Strategy Research: A Critique and Proposal,N. Venkatraman; John H. Grant,10.5465/amr.1986.4282628,https://journals.aom.org/doi/10.5465/amr.1986.4282628
1986,11,1,Moderator Variables in Leadership Research,Jon P. Howell; Peter W. Dorfman; Steven Kerr,10.5465/amr.1986.4282632,https://journals.aom.org/doi/10.5465/amr.1986.4282632
1986,11,1,The First-Line Supervisor: Phasing Out or Here To Stay?,Steven Kerr; Kenneth D. Hill; Laurie Broedling,10.5465/amr.1986.4282635,https://journals.aom.org/doi/10.5465/amr.1986.4282635
1986,11,1,Sex Differences in Leadership: How Real Are They?,Gregory H. Dobbins; Stephanie J. Platz,10.5465/amr.1986.4282639,https://journals.aom.org/doi/10.5465/amr.1986.4282639
1986,11,1,Linking Theory Construction and Theory Testing: Models with Multiple Indicators of Latent Variables,Marie Adele Hughes; R. Leon Price; Daniel W. Marrs,10.5465/amr.1986.4282643,https://journals.aom.org/doi/10.5465/amr.1986.4282643
1986,11,1,Corporate Acquisitions: A Process Perspective,David B. Jemison; Sim B Sitkin,10.5465/amr.1986.4282648,https://journals.aom.org/doi/10.5465/amr.1986.4282648
1986,11,1,Development and Application of a Model of Personal Control in Organizations,David B. Greenberger; Stephen Strasser,10.5465/amr.1986.4282657,https://journals.aom.org/doi/10.5465/amr.1986.4282657
1986,11,1,Organization Development and National Culture: Where's the Fit?,Alfred M. Jaeger,10.5465/amr.1986.4282662,https://journals.aom.org/doi/10.5465/amr.1986.4282662
1986,11,1,The “Science of the Sophomore” Revisited: from Conjecture to Empiricism,Michael E. Gordon; L. Allen Slade; Neal Schmitt,10.5465/amr.1986.4282666,https://journals.aom.org/doi/10.5465/amr.1986.4282666
1986,11,1,Of Unidentified Lights,George T. Milkovich; Dennis W. Organ,10.5465/amr.1986.4282668,https://journals.aom.org/doi/10.5465/amr.1986.4282668
1986,11,1,Gentlemen and Tradesmen,Candace Hetzner,10.5465/amr.1986.4282675,https://journals.aom.org/doi/10.5465/amr.1986.4282675
1986,11,1,The New Science of Organizations,Andrew R. Weiss,10.5465/amr.1986.4282680,https://journals.aom.org/doi/10.5465/amr.1986.4282680
1986,11,1,Negotiation: Theory and Practice,Richard Klimoski,10.5465/amr.1986.4282683,https://journals.aom.org/doi/10.5465/amr.1986.4282683
1986,11,1,The Mentor Connection,M. Michael Fagan,10.5465/amr.1986.4282688,https://journals.aom.org/doi/10.5465/amr.1986.4282688
1986,11,1,Beyond Mechanization,Paul S. Adler,10.5465/amr.1986.4282691,https://journals.aom.org/doi/10.5465/amr.1986.4282691
1986,11,2,"Personality, Culture, and Organization",Manfred F. R. Kets De Vries; Danny Miller,10.5465/amr.1986.4282917,https://journals.aom.org/doi/10.5465/amr.1986.4282917
1986,11,2,The Strategic Decision Process and Organizational Structure,James W. Fredrickson,10.5465/amr.1986.4283101,https://journals.aom.org/doi/10.5465/amr.1986.4283101
1986,11,2,"Information, Cognitive Biases, and Commitment to a Course of Action",Charles H. Schwenk,10.5465/amr.1986.4283106,https://journals.aom.org/doi/10.5465/amr.1986.4283106
1986,11,2,Escalating Commitment to a Course of Action: A Reinterpretation,Glen Whyte,10.5465/amr.1986.4283111,https://journals.aom.org/doi/10.5465/amr.1986.4283111
1986,11,2,A Critical Theory of Organization Science,Brian D. Steffy; Andrew J. Grimes,10.5465/amr.1986.4283115,https://journals.aom.org/doi/10.5465/amr.1986.4283115
1986,11,2,Aesthetic Components of Management Ethics,F. Neil Brady,10.5465/amr.1986.4283118,https://journals.aom.org/doi/10.5465/amr.1986.4283118
1986,11,2,Beyond the Steers and Rhodes Model of Employee Attendance,Paul P. Brooke,10.5465/amr.1986.4283124,https://journals.aom.org/doi/10.5465/amr.1986.4283124
1986,11,2,Modeling the Skills Obsolescence Process: A Psychological/Economic Integration,John A. Fossum; Richard D. Arvey; Carol A. Paradise; Nancy E. Robbins,10.5465/amr.1986.4283130,https://journals.aom.org/doi/10.5465/amr.1986.4283130
1986,11,2,After the Ax Falls: Job Loss as a Career Transition,Janina C. Latack; Janelle B. Dozier,10.5465/amr.1986.4283254,https://journals.aom.org/doi/10.5465/amr.1986.4283254
1986,11,2,The Female Entrepreneur: A Career Development Perspective,Donald D. Bowen; Robert D. Hisrich,10.5465/amr.1986.4283366,https://journals.aom.org/doi/10.5465/amr.1986.4283366
1986,11,2,Collective Strategy: Vice or Virtue?,Rudi K. Bresser; Johannes E. Harl,10.5465/amr.1986.4283447,https://journals.aom.org/doi/10.5465/amr.1986.4283447
1986,11,2,Transaction Cost Analysis of Service Organization-Customer Exchange,David E. Bowen; Gareth R. Jones,10.5465/amr.1986.4283519,https://journals.aom.org/doi/10.5465/amr.1986.4283519
1986,11,2,Special Book Review Section on the Classics of Management,Allen C. Bluedorn,10.5465/amr.1986.4283595,https://journals.aom.org/doi/10.5465/amr.1986.4283595
1986,11,2,"Scientific Management (comprising Shop Management, The Principles of Scientific Management, and Testimony Before the Special House Committee)",Allen C. Bluedorn,10.5465/amr.1986.4283643,https://journals.aom.org/doi/10.5465/amr.1986.4283643
1986,11,2,The Writings of the Gibreths,Daniel J. Brass,10.5465/amr.1986.4283724,https://journals.aom.org/doi/10.5465/amr.1986.4283724
1986,11,2,Dynamic Administration: The Collected Works of Mary Parker Follett,Diane L. Ferry,10.5465/amr.1986.4283869,https://journals.aom.org/doi/10.5465/amr.1986.4283869
1986,11,2,General and Industrial Management,Nancy M. Carter,10.5465/amr.1986.4283873,https://journals.aom.org/doi/10.5465/amr.1986.4283873
1986,11,2,The Functions of the Executive,Thomas L. Keon,10.5465/amr.1986.4283878,https://journals.aom.org/doi/10.5465/amr.1986.4283878
1986,11,2,Management and the Worker,Dennis W. Organ,10.5465/amr.1986.4283882,https://journals.aom.org/doi/10.5465/amr.1986.4283882
1986,11,2,Publications Received,,10.5465/amr.1986.26188011,https://journals.aom.org/doi/10.5465/amr.1986.26188011
1986,11,3,Political Diagnosis: Applications in Organizational Development,Anthony T. Cobb,10.5465/amr.1986.4306188,https://journals.aom.org/doi/10.5465/amr.1986.4306188
1986,11,3,Towards Reconciliation of Market Performance Measures to Strategic Management Research,Michael Lubatkin; Ronald E. Shrieves,10.5465/amr.1986.4306197,https://journals.aom.org/doi/10.5465/amr.1986.4306197
1986,11,3,Organizational Ecology: Findings and Implications,Douglas R. Wholey; Jack W. Brittain,10.5465/amr.1986.57140723,https://journals.aom.org/doi/10.5465/amr.1986.57140723
1986,11,3,"Human Nature, Organizations, and Management Theory",Jeremiah J. Sullivan,10.5465/amr.1986.4306210,https://journals.aom.org/doi/10.5465/amr.1986.4306210
1986,11,3,Contours in Social Change: Elemental Graphics and a Surrogate Variable for Gamma Change,Robert T. Golembiewski,10.5465/amr.1986.4306218,https://journals.aom.org/doi/10.5465/amr.1986.4306218
1986,11,3,Communicating Influence Attempts in Dyads: Linguistic Sedatives and Palliatives,Bruce H. Drake; Dennis J. Moberg,10.5465/amr.1986.4306225,https://journals.aom.org/doi/10.5465/amr.1986.4306225
1986,11,3,Self-Leadership: Toward an Expanded Theory of Self-Influence Processes in Organizations,Charles C. Manz,10.5465/amr.1986.4306232,https://journals.aom.org/doi/10.5465/amr.1986.4306232
